NodeIndex,GeneSymbol,AAA,PAD,AMI,Stroke,HeartFailure
4516,ATM,0,1,0,0,0
4517,ZNF763,0,0,0,0,0
4518,TAC1,0,0,0,0,0
4519,ITPA,0,0,0,0,0
4520,NDUFV1,0,0,0,0,0
4521,COG5,0,0,0,0,0
4522,ARF5,0,0,0,0,0
4523,GRIN3B,0,0,0,0,0
4524,CTRB2,0,0,0,0,0
4525,RGS19,0,0,0,0,0
4526,ADH1C,0,0,0,0,0
4527,PHLPP1,0,0,0,0,0
4528,RPSA,0,0,0,0,0
4529,H3C2,0,0,0,0,0
4530,CASP2,0,0,0,0,0
4531,GSDME,0,0,0,0,0
4532,GID8,0,0,0,0,0
4533,CARD6,0,0,0,0,0
4534,CCL20,0,0,0,0,0
4535,VAMP5,0,0,0,0,0
4536,LMNB2,0,0,0,0,0
4537,MTA2,0,0,0,0,0
4538,TBC1D15,0,0,0,0,0
4539,IARS2,0,0,0,0,0
4540,CDH17,0,0,0,0,0
4541,STAR,0,0,0,0,0
4542,ISYNA1,0,0,0,0,0
4543,AACS,0,0,0,0,0
4544,ADORA2B,0,0,0,0,0
4545,RAB40A,0,0,0,0,0
4546,SPTLC2,0,0,0,0,0
4547,MME,0,0,0,0,0
4548,FBXO46,0,0,0,0,0
4549,PEX14,0,0,0,0,0
4550,TRPC1,0,0,0,0,0
4551,DSCC1,0,0,0,0,0
4552,GCKR,0,0,0,0,0
4553,IL7R,0,0,0,0,0
4554,ANKLE2,0,0,0,0,0
4555,MAPK8IP1,0,0,0,0,0
4556,APBA1,0,0,0,0,0
4557,SMC2,0,0,0,0,0
4558,RNASEH2C,0,0,0,0,0
4559,KARS1,0,0,0,0,0
4560,RAD51D,0,0,0,0,0
4561,ACTR2,0,0,0,0,0
4562,RTF2,0,0,0,0,0
4563,RARB,0,0,0,0,0
4564,CSNK2A1,0,0,0,0,0
4565,CLTA,0,0,0,0,0
4566,SMARCD3,0,0,0,0,0
4567,HIRA,0,0,0,0,0
4568,BBS12,0,0,0,0,0
4569,ARFGAP2,0,0,0,0,0
4570,SYTL4,0,0,0,0,0
4571,RBM22,0,0,0,0,0
4572,SLC34A1,0,0,0,0,0
4573,TREX1,0,0,0,1,0
4574,RPL10,0,0,0,0,0
4575,TRIM29,0,0,0,0,0
4576,KISS1R,0,0,0,0,0
4577,TIMM13,0,0,0,0,0
4578,PBX1,0,0,0,0,0
4579,CAMK4,0,0,0,0,0
4580,NR2E3,0,0,0,0,0
4581,IFNA8,0,0,0,0,0
4582,CBY1,0,0,0,0,0
4583,ANKRA2,0,0,0,0,0
4584,LIN54,0,0,0,0,0
4585,NTS,1,0,0,0,0
4586,LIF,0,0,0,0,0
4587,NMRK1,0,0,0,0,0
4588,EPHA5,0,0,0,0,0
4589,ERVW-1,0,0,0,0,0
4590,PPP1R13B,0,0,0,0,0
4591,KCND3,0,0,0,0,0
4592,COPA,0,0,0,0,0
4593,RBBP4,0,0,0,0,0
4594,GAD2,0,0,0,0,0
4595,STAT2,0,0,0,0,0
4596,ATG14,0,0,0,0,0
4597,GATAD2B,0,0,0,0,0
4598,DTNA,0,0,0,0,1
4599,BHMT,0,0,0,0,0
4600,LHX4,0,0,0,0,0
4601,SOS1,0,0,0,0,0
4602,H3-2,0,0,0,0,0
4603,BBC3,0,0,0,0,0
4604,ARPC1B,0,0,0,0,0
4605,ZC3H8,0,0,0,0,0
4606,SNIP1,0,0,0,0,0
4607,SSTR3,0,0,0,0,0
4608,CBX2,0,0,0,0,0
4609,PEX11A,0,0,0,0,0
4610,SCFD1,0,0,0,0,0
4611,DDX58,0,0,0,0,0
4612,LOC102724159,0,0,0,0,0
4613,C9orf72,0,0,0,0,0
4614,KCNIP1,0,0,0,0,0
4615,UPRT,0,0,0,0,0
4616,CTSD,1,0,0,0,0
4617,RNASEH2A,0,0,0,0,0
4618,ALOX5,0,0,0,0,0
4619,SERPINB10,0,0,0,0,0
4620,TRAF3IP3,0,0,0,0,0
4621,IL10RA,0,0,0,0,0
4622,MRPS9,0,0,0,0,0
4623,ABCA7,0,0,0,0,0
4624,CLU,1,0,0,0,0
4625,MMP7,0,0,0,0,0
4626,CASP6,0,0,0,0,0
4627,IFT122,0,0,0,0,0
4628,WASF3,0,0,0,0,0
4629,PRIMPOL,0,0,0,0,0
4630,EFL1,0,0,0,0,0
4631,TDP1,0,0,0,0,0
4632,CYP2E1,0,0,0,0,0
4633,CCL25,0,0,0,0,0
4634,PPP1R3C,0,0,0,0,0
4635,NPRL3,0,0,0,0,0
4636,VAC14,0,0,0,0,0
4637,TMEM116,0,0,0,0,0
4638,CXCR5,0,0,0,0,0
4639,ST8SIA2,0,0,0,0,0
4640,CENPI,0,0,0,0,0
4641,BMP8A,0,0,0,0,0
4642,GEMIN5,0,0,0,0,0
4643,RNF5,0,0,0,0,0
4644,NDUFC1,0,0,0,0,0
4645,MRPS23,0,0,0,0,0
4646,WDR36,0,0,0,0,0
4647,RBPJ,0,0,0,0,0
4648,CLDN25,0,0,0,0,0
4649,TGFB2,1,1,0,1,0
4650,RAB3IL1,0,0,0,0,0
4651,SEC61A2,0,0,0,0,0
4652,LGALS9,0,0,0,0,0
4653,TPM1,0,0,0,0,1
4654,MESP2,0,0,0,0,0
4655,GNG3,0,0,0,0,0
4656,RETREG1,0,0,0,0,0
4657,SGK1,0,0,0,0,0
4658,NFYC,0,0,0,0,0
4659,FBXL14,0,0,0,0,0
4660,COL9A3,0,0,0,0,0
4661,DPY30,0,0,0,0,0
4662,CTRL,0,0,0,0,0
4663,CEPT1,0,0,0,0,0
4664,TPSD1,0,0,0,0,0
4665,HOXA10,0,0,0,0,0
4666,DPYD,0,0,0,0,0
4667,TUT1,0,0,0,0,0
4668,INSR,0,0,0,0,0
4669,PNPT1,0,0,0,0,0
4670,TSC22D3,0,0,0,0,0
4671,DGAT2,0,0,0,0,0
4672,TRPM3,0,0,0,0,0
4673,PARP1,0,0,0,0,0
4674,WDR77,0,0,0,0,0
4675,FBXO44,0,0,0,0,0
4676,LAMA3,0,0,0,0,0
4677,GPR1,0,0,0,0,0
4678,MPO,0,0,0,0,0
4679,PUS10,0,0,0,0,0
4680,FOXD3,0,0,0,0,0
4681,KDM5C,0,0,0,0,0
4682,RXRB,0,0,0,0,0
4683,ZCCHC8,0,0,0,0,0
4684,RTP4,0,0,0,0,0
4685,PAX4,0,0,0,0,0
4686,TMSB4X,0,0,0,0,0
4687,NCALD,0,0,0,0,0
4688,HCFC2,0,0,0,0,0
4689,NPAS2,0,0,0,0,0
4690,AZU1,0,0,0,0,0
4691,BUD31,0,0,0,0,0
4692,E2F1,0,0,0,0,0
4693,GPX5,0,0,0,0,0
4694,PSMC3IP,0,0,0,0,0
4695,MED14,0,0,0,0,0
4696,CISH,0,0,0,0,0
4697,NEO1,0,0,0,0,0
4698,FBXL15,0,0,0,0,0
4699,NPY,0,0,0,0,0
4700,GSTT2B,0,0,0,0,0
4701,DPYSL2,1,0,0,0,0
4702,BRF1,0,0,0,0,0
4703,S100A4,0,0,0,0,0
4704,XRCC3,0,0,0,0,0
4705,POU2F2,0,0,0,0,0
4706,EIF3L,0,0,0,0,0
4707,ACOX2,0,0,0,0,0
4708,FOXH1,0,0,0,0,0
4709,GNLY,0,0,0,0,1
4710,PEX1,0,0,0,0,0
4711,NAA30,0,0,0,0,0
4712,VAV3,0,0,0,0,0
4713,DDIT3,0,0,0,0,0
4714,OCLN,0,0,0,0,0
4715,A4GALT,0,0,0,0,0
4716,CCPG1,0,0,0,0,0
4717,UBE2J1,0,0,0,0,0
4718,BBS5,0,0,0,0,0
4719,DNAJB14,0,0,0,0,0
4720,ATF4,0,0,0,0,0
4721,GUCA1A-2,0,0,0,0,0
4722,TNFRSF1B,0,0,0,0,0
4723,HYKK,0,0,0,0,0
4724,ZFP62,0,0,0,0,0
4725,LIPE,0,0,0,0,0
4726,TMEM37,0,0,0,0,0
4727,MPP2,0,0,0,0,0
4728,CNGB1,0,0,0,0,0
4729,LPXN,0,0,0,0,0
4730,RPS19BP1,0,0,0,0,0
4731,CACHD1,0,0,0,0,0
4732,CGA,0,0,0,0,0
4733,PTPRN,0,0,0,0,0
4734,GSK3B,0,0,0,0,0
4735,TDP2,0,0,0,0,0
4736,SPP1,1,0,0,0,0
4737,PLCB4,0,0,0,1,0
4738,KLHL9,0,0,0,0,0
4739,CACYBP,0,0,0,0,0
4740,SKA3,0,0,0,0,0
4741,ASF1B,0,0,0,0,0
4742,RBP3,0,0,0,0,0
4743,CHMP7,0,0,0,0,0
4744,DGCR2,0,0,0,0,0
4745,SIRT7,0,0,0,0,0
4746,HIP1,0,0,0,0,0
4747,WNT1,0,0,0,0,0
4748,PPIL3,0,0,0,0,0
4749,MNX1,0,0,0,0,0
4750,R3HDML,0,0,0,0,0
4751,YWHAG,0,0,0,0,0
4752,RPS18,0,0,0,0,0
4753,IDNK,0,0,0,0,0
4754,CYREN,0,0,0,0,0
4755,SERPINE1,0,1,0,0,0
4756,PIGP,0,0,0,0,0
4757,PHAX,0,0,0,0,0
4758,LRTOMT-2,0,0,0,0,0
4759,ZIC1,0,0,0,0,0
4760,IL1B,0,0,0,0,0
4761,ITGA3,0,0,0,0,0
4762,SLC22A3,0,0,0,0,0
4763,C2orf49,0,0,0,0,0
4764,SI,0,0,0,0,0
4765,PBRM1,0,0,0,0,0
4766,NDUFB1,0,0,0,0,0
4767,MAP3K14,0,0,0,0,0
4768,USP4,0,0,0,0,0
4769,UNC93B1,0,0,0,0,0
4770,GAL,0,0,0,0,0
4771,TDRD7,0,0,0,0,0
4772,TPM4,0,0,0,0,0
4773,NLRP6,0,0,0,0,0
4774,STAG3,0,0,0,0,0
4775,ABCB4,0,0,0,0,0
4776,ACTN1,1,0,0,0,0
4777,THOC3,0,0,0,0,0
4778,IL22RA1,0,0,0,0,0
4779,SDR42E1,0,0,0,0,0
4780,PLLP,0,0,0,0,0
4781,PEX11G,0,0,0,0,0
4782,PPP4R1,0,0,0,0,0
4783,KLRG1,0,0,0,0,0
4784,LAMA4,0,0,0,0,0
4785,SPACA9,0,0,0,0,0
4786,ERF,0,0,0,0,0
4787,NOMO2,0,0,0,0,0
4788,TTLL12,0,0,0,0,0
4789,UBE2A,0,1,0,0,0
4790,UBE2S,0,0,0,0,0
4791,SERPINB3,0,0,0,0,0
4792,CD8A,0,0,0,0,0
4793,CD151,0,0,0,0,0
4794,REV3L,0,0,0,0,0
4795,PASK,0,0,0,0,0
4796,FFAR2,0,0,0,0,0
4797,CHST14,0,0,0,0,0
4798,PIK3CD,0,0,0,0,0
4799,SOST,0,0,0,0,0
4800,GALT,0,0,0,0,0
4801,POP4,0,0,0,0,0
4802,GABARAPL2,0,0,0,0,0
4803,APOA1,1,0,0,0,0
4804,ATP2A3,0,0,0,0,0
4805,ERO1A,0,0,0,0,0
4806,CS,0,0,0,0,0
4807,CEP350,0,0,0,0,0
4808,ADSS1,0,0,0,0,0
4809,ENSP00000492798,0,0,0,0,0
4810,IDH3G,0,0,0,0,0
4811,MAP1S,0,0,0,0,0
4812,SYN3,0,0,0,0,0
4813,INPP1,0,0,0,0,0
4814,H2AX,0,0,0,0,0
4815,MTIF2,0,0,0,0,0
4816,GPC4,0,0,0,0,0
4817,PYGM,0,0,0,0,0
4818,PSG1,0,0,0,0,0
4819,P2RX2,0,0,0,0,0
4820,LSM4,0,0,0,0,0
4821,FLT4,0,0,0,0,0
4822,BRCA1,0,0,0,0,0
4823,TRAPPC4,0,0,0,0,0
4824,OC90,0,0,0,0,0
4825,TG,0,0,0,0,0
4826,LIFR,0,0,0,0,0
4827,ATP1A2,0,0,0,0,0
4828,SPN,0,0,0,0,0
4829,MPZL1,0,0,0,0,0
4830,STRAP,0,0,0,0,0
4831,AMDHD2,0,0,0,0,0
4832,NDUFA11,0,0,0,0,0
4833,HSDL2,0,0,0,0,0
4834,RPP30,0,0,0,0,0
4835,SS18,0,0,0,0,0
4836,PIK3C2B,0,0,0,0,0
4837,RFWD3,0,0,0,0,0
4838,SFRP5,0,0,0,0,0
4839,HACD1,0,0,0,0,0
4840,RPGRIP1,0,0,0,0,0
4841,EMC6,0,0,0,0,0
4842,RASGRP1,0,0,0,0,0
4843,RET,0,0,0,0,1
4844,TRIB1,0,0,0,0,0
4845,DNAH1,0,0,0,0,0
4846,THRB,0,0,0,0,0
4847,HPD,0,0,0,0,0
4848,DDX27,0,0,0,0,0
4849,HOXA9,0,0,0,0,0
4850,GNGT1,0,0,0,0,0
4851,CACNG4,0,0,0,0,0
4852,BAG4,0,0,0,0,0
4853,SUDS3,0,0,0,0,0
4854,CSF3R,0,0,0,0,0
4855,ANK2,0,0,0,0,0
4856,MYLK,1,1,0,1,0
4857,PARK7,0,0,0,0,0
4858,MYCBP2,0,0,0,0,0
4859,CFTR,0,0,0,0,1
4860,PSMB4,0,0,0,0,0
4861,CENPU,0,0,0,0,0
4862,COG6,0,0,0,0,0
4863,PTDSS1,0,0,0,0,0
4864,NOL10,0,0,0,0,0
4865,DPYSL5,0,0,0,0,0
4866,RGS7,0,0,0,1,0
4867,DAB2,0,0,0,0,0
4868,CPSF3,0,0,0,0,0
4869,PDGFRB,0,0,0,0,0
4870,DYNC1H1,0,0,0,0,0
4871,RFX5,0,0,0,0,0
4872,MSI2,0,0,0,0,0
4873,RAB27A,0,0,0,0,0
4874,TUBB,0,0,0,0,1
4875,POLR1E,0,0,0,0,0
4876,MRPL38,0,0,0,0,0
4877,NIFK,0,0,0,0,0
4878,SCAF4,0,0,0,0,0
4879,AP5Z1,0,0,0,0,0
4880,BMS1,0,0,0,0,0
4881,TBC1D10C,0,0,0,0,0
4882,IFNA7,0,0,0,0,0
4883,OGG1,0,0,0,0,0
4884,XIAP,0,0,0,0,0
4885,LOR,0,0,0,0,0
4886,WDR6,0,0,0,0,0
4887,UNC5C,0,0,0,0,0
4888,CD28,0,0,0,0,0
4889,PRDM14,0,0,0,0,0
4890,ASPM,0,0,0,0,0
4891,PSMB1,0,0,0,0,0
4892,RAB18,0,0,0,0,0
4893,REC8,0,0,0,0,0
4894,PAX2,0,0,0,0,0
4895,SMAD4,1,1,0,1,1
4896,TUBB4B,0,0,0,0,0
4897,GART,0,0,0,0,0
4898,TAF13,0,0,0,0,0
4899,RASSF1,0,0,0,0,0
4900,CLASRP,0,0,0,0,0
4901,KDM6A,0,0,0,0,0
4902,SSU72P3,0,0,0,0,0
4903,WNT16,0,0,0,0,0
4904,RAD51AP1,0,0,0,0,0
4905,DPF2,0,0,0,0,0
4906,YIPF3,0,0,0,0,0
4907,RPS3A,0,0,0,0,0
4908,LRP2,0,0,0,0,0
4909,ACADS,0,0,0,0,0
4910,CUX1,0,0,0,0,0
4911,FAM166C,0,0,0,0,0
4912,GUF1,0,0,0,0,0
4913,ASPN,0,0,0,0,0
4914,GOT1L1,0,0,0,0,0
4915,EPO,0,0,0,0,0
4916,MAP3K4,0,0,0,0,0
4917,TERF2IP,0,0,0,0,0
4918,BRD2,0,0,0,0,0
4919,HOXC13,0,0,0,0,0
4920,DYNLRB1,0,0,0,0,0
4921,TARBP2,0,0,0,0,0
4922,TPRN,0,0,0,0,0
4923,CACTIN,0,0,0,0,0
4924,SLC8A2,0,0,0,0,0
4925,EPHA8,0,0,0,0,0
4926,CHAF1B,0,0,0,0,0
4927,SCML2,0,0,0,0,0
4928,NDUFB9,0,0,0,0,0
4929,CXCL5,0,0,0,0,0
4930,RBFOX3,0,0,0,0,0
4931,GHR,0,0,0,0,0
4932,DNAAF5,0,0,0,0,0
4933,GALNT7,0,0,0,0,0
4934,GLYCTK,0,0,0,0,0
4935,PPP2R1B,0,0,0,0,0
4936,TNNI3,0,0,1,1,0
4937,LPCAT4,0,0,0,0,0
4938,PLCD1,0,0,0,0,0
4939,KAT8,0,0,0,0,0
4940,MAPK11,0,0,0,0,0
4941,DENND2B,0,0,0,0,0
4942,ZFAND1,0,0,0,0,0
4943,DUOXA2,0,0,0,0,0
4944,GHSR,0,0,0,0,0
4945,MCM7,0,0,0,0,0
4946,GPR42,0,0,0,0,0
4947,SKIV2L,0,1,0,0,0
4948,HSPB1,1,0,0,0,0
4949,ATXN7L3,0,0,0,0,0
4950,CTPS1,0,0,0,0,0
4951,P3H3,0,0,0,0,0
4952,EDN1,0,0,0,0,0
4953,RLBP1,0,0,0,0,0
4954,GAS2L1,0,0,0,0,0
4955,SC5D,0,0,0,0,0
4956,GEMIN6,0,0,0,0,0
4957,PGAM4,0,0,0,0,0
4958,CSF1,0,0,0,0,0
4959,IGHV3-43D,0,0,0,0,0
4960,CALCR,0,0,0,0,0
4961,ALG8,0,0,0,0,0
4962,YAF2,0,0,0,0,0
4963,DLG5,0,0,0,0,0
4964,STX12,0,0,0,0,0
4965,UQCRC1,0,0,0,0,0
4966,RGMB,0,0,0,0,0
4967,VEGFD,0,0,0,0,0
4968,ATL3,0,0,0,0,0
4969,HSPG2,0,0,0,0,0
4970,INVS,0,0,0,0,0
4971,MND1,0,0,0,0,0
4972,HIF1AN,0,0,0,0,0
4973,TIMM17B,0,0,0,0,0
4974,ABCD2,0,0,0,0,0
4975,ZC3HAV1,0,0,0,0,0
4976,MRPS26,0,0,0,0,0
4977,ZBP1,0,0,0,0,0
4978,MSH6,0,0,0,0,0
4979,TIMP1,1,0,0,0,0
4980,BTC,0,0,0,0,0
4981,DNAAF1,0,0,0,0,0
4982,DNAAF3,0,0,0,0,0
4983,AMBRA1,0,0,0,0,0
4984,CASP5,0,0,0,0,0
4985,P2RX1,0,0,0,0,0
4986,SLC25A43,0,0,0,0,0
4987,GABRG1,0,0,0,0,0
4988,CHM,0,0,0,0,0
4989,IK,0,0,0,0,0
4990,PCARE,0,0,0,0,0
4991,POMGNT2,0,0,0,0,0
4992,CARS1,0,0,0,0,0
4993,RDX,0,0,0,0,0
4994,UBL7,0,0,0,0,0
4995,ARF4,0,0,0,0,0
4996,PRKD2,0,0,0,0,0
4997,ZC3HC1,0,0,0,0,0
4998,ANGPT1,0,0,0,0,0
4999,CCDC151,0,0,0,0,0
5000,DNAJC9,0,0,0,0,0
5001,ITIH2,1,0,0,0,0
5002,PPP1R3D,0,0,0,0,0
5003,KCNJ13,0,0,0,0,0
5004,DR1,0,0,0,0,0
5005,CASP1,0,0,0,0,0
5006,ABCF2,0,0,0,0,0
5007,OTUD3,0,0,0,0,0
5008,XBP1,0,0,0,0,0
5009,WDHD1,0,0,0,0,0
5010,UBE2V2,0,0,0,0,0
5011,ITGA1,0,0,0,0,0
5012,REL,0,0,0,0,0
5013,WASHC3,0,0,0,0,0
5014,HLA-C,0,0,0,0,0
5015,CASS4,0,0,0,0,0
5016,CCDC74B,0,0,0,0,0
5017,KRT1,0,0,0,0,0
5018,ADHFE1,0,0,0,0,0
5019,FEM1A,0,0,0,0,0
5020,SLCO1B3,0,0,0,0,0
5021,KIAA0319,0,0,0,0,0
5022,ATP1A1,0,0,0,0,0
5023,OBP2A,0,0,0,0,0
5024,FSCN1,0,0,0,0,0
5025,UHMK1,0,0,0,0,0
5026,UBFD1,0,0,0,0,0
5027,ALKBH1,0,0,0,0,0
5028,NKX2-1,0,0,0,0,0
5029,DDIT4,0,0,0,0,0
5030,GNAS,0,0,0,0,0
5031,IVD,0,0,0,0,0
5032,GPHN,0,0,0,0,0
5033,COPS7A,0,0,0,0,0
5034,PPP1CA,0,0,0,0,0
5035,CHST10,0,0,0,0,0
5036,EIF6,0,0,0,0,0
5037,MX1,0,0,0,0,0
5038,VPS18,0,0,0,0,0
5039,KIF15,0,0,0,0,0
5040,IL13RA2,0,0,0,0,0
5041,ATP6V1G3,0,0,0,0,0
5042,ING5,0,0,0,0,0
5043,GCK,0,0,0,0,0
5044,PRKCZ,0,0,0,1,0
5045,GABARAP,0,0,0,0,0
5046,MPND,0,0,0,0,0
5047,UST,0,0,0,0,0
5048,NDUFA10,0,0,0,0,0
5049,LINGO1,0,0,0,0,0
5050,PSME4,0,0,0,0,0
5051,C7,0,0,0,0,0
5052,SH2D1A,0,0,0,0,0
5053,SRA1,0,0,0,0,0
5054,PPCS,0,0,0,0,0
5055,RXFP4,0,0,0,0,0
5056,OLFM4,0,0,0,0,0
5057,TNKS1BP1,0,0,0,0,0
5058,NCOA7,0,0,0,0,0
5059,SMS,0,0,0,0,0
5060,VNN2,0,0,0,0,0
5061,HLA-DOB,0,0,0,0,0
5062,NEMF,0,0,0,0,0
5063,RAPGEF3,0,0,0,0,0
5064,PLCB1,0,0,0,0,0
5065,PAH,0,0,0,0,0
5066,PTGS1,0,0,0,0,0
5067,CCR6,0,0,0,0,0
5068,KIAA0319L,0,0,0,0,0
5069,OPLAH,0,0,0,0,0
5070,SOCS3,0,0,0,0,0
5071,B4GALT1,0,0,0,0,0
5072,RPS10,0,0,0,0,0
5073,EML4,0,0,0,0,0
5074,CBX6,0,0,0,0,0
5075,UXT,0,0,0,0,0
5076,TNMD,0,0,0,0,0
5077,VASN,0,0,0,0,0
5078,HK1,0,0,0,1,0
5079,POTEB2,0,0,0,0,0
5080,RIOK3,0,0,0,0,0
5081,TNFRSF12A,0,0,0,0,0
5082,SNX5,0,0,0,0,0
5083,PLS1,0,0,0,0,0
5084,DDA1,0,0,0,0,0
5085,MAGEL2,0,0,0,0,0
5086,HFM1,0,0,0,0,0
5087,PRPH2,0,0,0,0,0
5088,APOBEC3C,0,0,0,0,0
5089,PYGO2,0,0,0,0,0
5090,IQGAP2,0,0,0,0,0
5091,SIRT6,0,0,0,0,0
5092,EZH1,0,0,0,0,0
5093,GRWD1,0,0,0,0,0
5094,LDHC,0,0,0,0,0
5095,LEF1,0,0,0,0,0
5096,CLNS1A,0,0,0,0,0
5097,UGT2B28,0,0,0,0,0
5098,CDCA2,0,0,0,0,0
5099,PML,0,0,0,0,0
5100,PPP2R5D,0,0,0,0,0
5101,CDO1,0,0,0,0,0
5102,NAPA,0,0,0,0,0
5103,ATG2A,0,0,0,0,0
5104,GNS,0,0,0,0,0
5105,PNPLA4,0,0,0,0,0
5106,CEBPA,0,0,0,0,0
5107,HSPB11,0,0,0,0,0
5108,NBL1,0,0,0,0,0
5109,SLC1A1,0,0,0,0,0
5110,TNFRSF10D,0,0,0,0,0
5111,PDZD11,0,0,0,0,0
5112,WDR31,0,0,0,0,0
5113,KRT9,0,0,0,0,0
5114,PABPC1L2A,0,0,0,0,0
5115,RSPH1,0,0,0,0,0
5116,GPIHBP1,0,0,0,0,0
5117,PTH1R,0,0,0,0,0
5118,MCM8-2,0,0,0,0,0
5119,PTPN7,0,0,0,0,0
5120,H4C12,0,0,0,0,0
5121,IL1RAP,0,0,0,0,0
5122,GRN,0,0,0,0,0
5123,ECM2,0,0,0,0,0
5124,STARD3,0,0,0,0,0
5125,BMP4,0,0,0,0,0
5126,LAPTM4B,0,0,0,0,0
5127,GINS4,0,0,0,0,0
5128,CCAR1,0,0,0,0,0
5129,KRIT1,0,0,0,0,0
5130,TRO,0,0,0,0,0
5131,ANP32E,0,0,0,0,0
5132,FAM167A,0,0,0,0,0
5133,MRPL41,0,0,0,0,0
5134,ASB10,0,0,0,0,0
5135,AMHR2,0,0,0,0,0
5136,EIF3H,0,0,0,0,0
5137,ESRRB,0,0,0,0,0
5138,TNFRSF10C,0,0,0,0,0
5139,NDUFA1,0,0,0,0,0
5140,LAPTM4A,0,0,0,0,0
5141,DHH,0,0,0,0,0
5142,RRN3,0,0,0,0,0
5143,EIF3J,0,0,0,0,0
5144,RC3H1,0,0,0,0,0
5145,IFI16,0,0,0,0,0
5146,USP10,0,0,0,0,0
5147,SYMPK,0,0,0,0,0
5148,MRPS17,0,0,0,0,0
5149,AK1,0,0,1,0,0
5150,RXFP3,0,0,0,0,0
5151,TBL3,0,0,0,0,0
5152,TH,0,0,0,0,0
5153,SMOC1,0,0,0,0,0
5154,ATXN7-2,0,0,0,0,1
5155,FANCI,0,0,0,0,0
5156,H2BC7,0,0,0,0,0
5157,GLI3,0,0,0,0,0
5158,GALNT8,0,0,0,0,0
5159,FAM166B,0,0,0,0,0
5160,KYNU,0,0,0,0,0
5161,ISOC2,0,0,0,0,0
5162,P4HA2,0,0,0,0,0
5163,PTK2,0,0,0,0,0
5164,ALDH3A2,0,0,0,0,0
5165,GSTP1,1,0,0,0,0
5166,AK4,0,0,0,0,0
5167,MSMO1,0,0,0,0,0
5168,SLC39A7,0,0,0,0,0
5169,RAB9B,0,0,0,0,0
5170,TCAP,0,0,0,0,0
5171,LAMTOR2,0,0,0,0,0
5172,EFNB2,0,0,0,0,0
5173,NNT,0,0,0,0,0
5174,ENPP7,0,0,0,0,0
5175,EPGN,0,0,0,0,0
5176,H3C6,0,0,0,0,0
5177,CTH,0,0,0,0,0
5178,PAPSS2,0,0,0,0,0
5179,SUPT6H,0,0,0,0,0
5180,CLIP1,0,0,0,0,0
5181,PCTP,0,0,0,0,0
5182,CDK5,0,0,0,0,0
5183,UCK2,0,0,0,0,0
5184,CA8,0,0,0,0,0
5185,SLPI,0,0,0,0,0
5186,PRKY,0,0,0,0,0
5187,ALG11,0,0,0,0,0
5188,CD36,0,0,0,0,0
5189,SCUBE3,0,0,0,0,0
5190,ARNTL2,0,0,0,0,0
5191,FBLL1,0,0,0,0,0
5192,USP11,0,0,0,0,0
5193,RGS3,0,0,0,0,0
5194,SMN2,0,0,0,0,0
5195,NMNAT3,0,0,0,0,0
5196,MRPS2,0,0,0,0,0
5197,SOD2-2,0,0,0,0,0
5198,IYD,0,0,0,0,0
5199,TMEM43,0,0,0,0,1
5200,ABCE1,0,0,0,0,0
5201,CYP3A4,0,0,0,0,0
5202,XPNPEP1,0,0,0,0,0
5203,E2F2,0,0,0,0,0
5204,METTL16,0,0,0,0,0
5205,SIM1,0,0,0,0,0
5206,SH2D4A,0,0,0,0,0
5207,VTI1B,0,0,0,0,0
5208,RBL1,0,0,0,0,0
5209,MED6,0,0,0,0,0
5210,SYNM,0,0,0,0,0
5211,TK2,0,0,0,0,1
5212,CYP11B1,0,0,0,0,0
5213,KBTBD7,0,0,0,0,0
5214,GAGE12E,0,0,0,0,0
5215,VRK1,0,0,0,0,0
5216,FGF23,0,0,0,0,0
5217,LPCAT1,0,0,0,0,0
5218,CLCN1,0,0,0,0,0
5219,AGPS,0,0,0,0,0
5220,IRAK4,0,0,0,0,0
5221,MED9,0,0,0,0,0
5222,PDX1,0,0,0,0,0
5223,PIK3R6,0,0,0,0,0
5224,ARF6,0,0,0,0,0
5225,CD5,0,0,0,0,0
5226,CYC1,0,0,0,0,0
5227,TP63,0,0,0,0,0
5228,KRR1,0,0,0,0,0
5229,VLDLR,0,0,0,0,0
5230,CDAN1,0,0,0,0,0
5231,SH3GL2,0,0,0,0,0
5232,RAD52,0,0,0,0,0
5233,HSPB3,0,0,0,0,0
5234,RPL13,0,0,0,0,0
5235,TIMM10,0,0,0,0,0
5236,MGST3,0,0,0,0,0
5237,SEC63,0,0,0,0,0
5238,TMEM189-UBE2V1,0,0,0,0,0
5239,SLC35B4,0,0,0,0,0
5240,ERAL1,0,0,0,0,0
5241,SPATA16,0,0,0,0,0
5242,FBXW4,0,0,0,0,0
5243,DDX24,0,0,0,0,0
5244,ADCYAP1R1,0,0,0,0,0
5245,TTC26,0,0,0,0,0
5246,EIF3C,0,0,0,0,0
5247,RNF20,0,0,0,0,0
5248,SIGMAR1,0,0,0,0,0
5249,DOLK,0,0,0,0,0
5250,KCNAB3,0,0,0,0,0
5251,KISS1,0,0,0,0,0
5252,NPDC1,0,0,0,0,0
5253,CTC1,0,0,0,0,0
5254,TCF12,0,0,0,0,0
5255,ROPN1L,0,0,0,0,0
5256,FANCL,0,0,0,0,0
5257,DDT,0,0,0,0,0
5258,CH25H,0,0,0,0,0
5259,WNT10B,0,0,0,0,0
